0;0;0;0;sea;false;ocean;0
5170;67;206;243;land;false;plains;1
5171;254;96;136;land;true;plains;1
5172;180;223;128;land;false;plains;1
5173;98;236;207;land;false;plains;1
5174;173;78;156;land;true;plains;1
5175;188;59;108;land;true;plains;1
5176;22;21;134;land;false;plains;1
5177;214;101;5;land;false;plains;1
5178;135;46;49;land;true;plains;1
5179;226;131;129;land;true;plains;1
5180;87;128;74;land;false;plains;1
5181;148;138;62;land;false;plains;1
5182;7;108;2;land;false;plains;1
5183;232;149;91;land;false;plains;1
5184;63;40;133;land;false;plains;1
5185;120;1;171;land;true;plains;1
5186;194;173;75;land;false;plains;1
5187;225;146;13;land;true;plains;1
5188;60;227;235;land;false;plains;1
5189;191;78;105;land;true;plains;1
5190;102;250;164;land;true;plains;1
5191;230;195;125;land;false;plains;1
5192;59;106;96;land;false;plains;1
5193;39;87;47;land;false;plains;1
5194;179;85;235;land;true;plains;1
5195;220;170;26;land;true;plains;1
5196;83;172;34;land;false;plains;1
5197;72;102;215;land;true;plains;1
5198;229;189;40;land;false;plains;1
5199;255;36;139;land;false;plains;1
5200;30;225;153;land;false;plains;1
5201;81;97;71;land;true;plains;1
5202;156;129;165;land;false;plains;1
5203;41;31;2;land;true;plains;1
5204;209;137;201;land;true;plains;1
5205;238;59;61;land;false;plains;1
5206;171;155;90;land;false;plains;1
5207;72;170;115;land;false;plains;1
5208;193;14;245;land;false;plains;1
5209;48;240;253;land;false;plains;1
5210;65;57;66;land;true;plains;1
5211;178;129;203;land;false;plains;1
5212;45;56;138;land;false;plains;1
5213;215;126;248;land;false;plains;1
5214;60;217;64;land;false;plains;1
5215;247;113;189;land;false;plains;1
5216;139;54;201;land;false;plains;1
5217;61;89;60;land;false;plains;1
5218;106;232;233;land;true;plains;1
5219;54;7;30;land;true;plains;1
5220;221;234;64;land;false;plains;1
5221;79;153;150;land;true;plains;1
5222;218;87;29;land;true;plains;1
5223;195;137;154;land;false;plains;1
5224;130;232;108;land;true;plains;1
5225;49;130;146;land;false;plains;1
5226;134;12;83;land;false;plains;1
5227;93;26;70;land;false;plains;1
5228;150;122;107;land;false;plains;1
5229;24;110;180;land;false;plains;1
5230;89;0;26;land;false;plains;1
5231;250;216;27;land;true;plains;1
5232;142;227;85;land;false;plains;1
5233;148;90;16;land;true;plains;1
5234;199;226;103;land;false;plains;1
5235;222;250;86;land;false;plains;1
5236;203;62;183;land;false;plains;1
5237;116;100;80;land;true;plains;1
5238;218;125;31;land;true;plains;1
5239;56;240;47;land;true;plains;1
5240;109;173;226;land;false;plains;1
5241;12;115;103;land;false;plains;1
5242;231;203;180;land;false;plains;1
5243;52;85;154;land;false;plains;1
5244;146;100;83;land;false;plains;1
5245;135;194;32;land;true;plains;1
5246;76;172;220;land;false;plains;1
5247;239;143;194;land;true;plains;1
5248;251;61;34;land;false;plains;1
5249;170;165;229;land;true;plains;1
5250;181;186;139;land;false;plains;1
5251;91;0;79;land;true;plains;1
5252;58;64;211;land;true;plains;1
5253;31;118;93;land;false;plains;1
5254;151;180;107;land;false;plains;1
5255;161;120;126;land;false;plains;1
5256;209;107;217;land;true;plains;1
5257;239;248;52;land;true;plains;1
5258;114;214;145;land;false;plains;1
5259;65;243;86;land;false;plains;1
5260;221;86;239;land;false;plains;1
5261;157;63;235;land;false;plains;1
5262;101;148;181;land;false;plains;1
5263;114;18;76;land;false;plains;1
5264;93;54;65;land;false;plains;1
5265;83;241;78;land;false;plains;1
5266;29;148;0;land;true;plains;1
5267;61;138;19;land;true;plains;1
5268;239;85;184;land;false;plains;1
5269;90;49;67;land;true;plains;1
5270;70;45;122;land;false;plains;1
5271;195;235;51;land;false;plains;1
5272;219;32;183;land;false;plains;1
5273;182;129;52;land;false;plains;1
5274;140;79;222;land;false;plains;1
5275;183;60;62;land;false;plains;1
5276;111;248;202;land;true;plains;1
5277;245;36;211;land;false;plains;1
5278;226;147;120;land;true;plains;1
5279;211;71;100;land;false;plains;1
5280;143;97;206;land;true;plains;1
5281;200;9;241;land;true;plains;1
5282;221;102;250;land;true;plains;1
5283;184;125;215;land;false;plains;1
5284;35;27;243;land;false;plains;1
5285;6;114;153;land;false;plains;1
5286;48;11;113;land;true;plains;1
5287;35;105;28;land;false;plains;1
5288;24;147;122;land;false;plains;1
5289;232;218;219;land;false;plains;1
5290;173;44;6;land;true;plains;1
5291;98;20;111;land;true;plains;1
5292;54;226;19;land;false;plains;1
5293;182;61;205;land;true;plains;1
5294;21;140;133;land;false;plains;1
5295;22;36;57;land;true;plains;1
5296;168;92;49;land;true;plains;1
5297;205;72;179;land;false;plains;1
5298;172;199;136;land;false;plains;1
5299;26;97;249;land;false;plains;1
5300;134;216;226;land;false;plains;1
5301;136;107;230;land;false;plains;1
5302;87;255;178;land;false;plains;1
5303;191;94;66;land;false;plains;1
5304;65;156;216;land;false;plains;1
5305;41;11;248;land;true;plains;1
5306;115;144;130;land;false;plains;1
5307;253;63;213;land;false;plains;1
5308;50;189;2;land;false;plains;1
5309;183;175;227;land;false;plains;1
5310;183;89;6;land;true;plains;1
5311;126;215;21;land;true;plains;1
5312;124;75;94;land;false;plains;1
5313;197;57;99;land;false;plains;1
5314;108;141;60;land;false;plains;1
5315;117;116;196;land;false;plains;1
5316;214;9;62;land;false;plains;1
5317;179;2;255;land;true;plains;1
5318;206;169;25;land;true;plains;1
5319;197;137;24;land;false;plains;1
5320;190;88;82;land;true;plains;1
5321;152;149;193;land;false;plains;1
5322;136;63;24;land;false;plains;1
5323;63;169;136;land;true;plains;1
5324;165;236;163;land;false;plains;1
5325;173;161;167;land;true;plains;1
5326;255;149;107;land;true;plains;1
5327;7;105;144;land;false;plains;1
5328;192;202;130;land;false;plains;1
5329;99;174;192;land;false;plains;1
5330;163;207;24;land;false;plains;1
5331;62;190;28;land;true;plains;1
5332;98;200;123;land;false;plains;1
5333;222;244;216;land;false;plains;1
5334;75;59;207;land;true;plains;1
5335;90;217;97;land;false;plains;1
5336;61;224;111;land;false;plains;1
5337;121;220;79;land;false;plains;1
5338;198;96;221;land;true;plains;1
5339;58;142;64;land;false;plains;1
5340;226;95;164;land;true;plains;1
5341;110;88;149;land;false;plains;1
5342;104;211;130;land;true;plains;1
5343;123;112;220;land;true;plains;1
5344;67;82;174;land;false;plains;1
5345;191;251;65;land;false;plains;1
5346;136;136;14;land;true;plains;1
5347;34;217;33;land;true;plains;1
5348;184;236;11;land;true;plains;1
5349;6;11;68;land;false;plains;1
5350;35;220;101;land;false;plains;1
5351;55;78;31;land;true;plains;1
5352;70;146;35;land;true;plains;1
5353;141;188;98;land;true;plains;1
5354;30;12;211;land;true;plains;1
5355;137;71;86;land;true;plains;1
5356;206;76;87;land;true;plains;1
5357;42;184;111;land;false;plains;1
5358;147;164;91;land;true;plains;1
5359;12;53;137;land;true;plains;1
5360;250;71;111;land;true;plains;1
5361;202;38;248;land;true;plains;1
5362;47;93;22;land;false;plains;1
5363;195;149;8;land;false;plains;1
5364;103;224;255;land;true;plains;1
5365;97;205;228;land;true;plains;1
5366;255;86;145;land;false;plains;1
5367;199;167;70;land;true;plains;1
5368;109;13;228;land;false;plains;1
5369;13;242;214;land;false;plains;1
5370;219;34;225;land;true;plains;1
5371;24;203;21;land;true;plains;1
5372;240;15;166;land;false;plains;1
5373;108;79;221;land;true;plains;1
5374;179;53;103;land;true;plains;1
5375;215;228;59;land;true;plains;1
5376;63;188;9;land;false;plains;1
5377;21;73;57;land;true;plains;1
5378;188;123;201;land;true;plains;1
5379;99;88;198;land;true;plains;1
5380;222;0;25;land;true;plains;1
5381;95;96;0;land;true;plains;1
5382;152;226;32;land;true;plains;1
5383;76;198;20;land;false;plains;1
5384;50;43;117;land;false;plains;1
5385;111;109;116;land;false;plains;1
5386;15;29;218;land;true;plains;1
5387;6;154;72;land;false;plains;1
5388;77;253;150;land;false;plains;1
5389;114;246;121;land;true;plains;1
5390;100;126;159;land;true;plains;1
5391;80;251;24;land;false;plains;1
5392;217;108;169;land;true;plains;1
5393;236;187;101;land;true;plains;1
5394;126;35;245;land;true;plains;1
5395;1;72;85;land;false;plains;1
5396;5;186;36;land;true;plains;1
5397;81;113;167;land;false;plains;1
5398;234;3;8;land;false;plains;1
5399;177;175;65;land;false;plains;1
5400;146;124;227;land;false;plains;1
5401;48;247;234;land;true;plains;1
5402;56;174;245;land;false;plains;1
5403;17;47;67;land;true;plains;1
5404;237;23;126;land;false;plains;1
5405;53;157;201;land;false;plains;1
5406;127;135;95;land;false;plains;1
5407;219;57;2;land;false;plains;1
5408;189;47;152;land;false;plains;1
5409;20;90;227;land;false;plains;1
5410;88;100;53;land;false;plains;1
5411;186;215;16;land;false;plains;1
5412;222;194;10;land;true;plains;1
5413;101;138;181;land;false;plains;1
5414;34;199;102;land;false;plains;1
5415;166;52;17;land;true;plains;1
5416;98;24;211;land;true;plains;1
5417;95;250;118;land;false;plains;1
5418;26;202;107;land;true;plains;1
5419;102;56;5;land;true;plains;1
5420;113;152;139;land;true;plains;1
5421;137;132;83;land;true;plains;1
5422;93;97;71;land;false;plains;1
5423;195;23;2;land;false;plains;1
5424;143;89;57;land;true;plains;1
5425;25;213;61;land;true;plains;1
5426;21;203;117;land;false;plains;1
5427;182;203;160;land;true;plains;1
5428;213;94;81;land;false;plains;1
5429;49;93;30;land;false;plains;1
5430;17;2;184;land;true;plains;1
5431;46;201;81;land;true;plains;1
5432;130;243;90;land;false;plains;1
5433;210;135;27;land;false;plains;1
5434;89;150;54;land;false;plains;1
5435;241;30;237;land;false;plains;1
5436;229;155;6;land;false;plains;1
5437;180;169;169;land;true;plains;1
5438;51;134;148;land;true;plains;1
5439;214;121;47;land;false;plains;1
5440;254;157;241;land;false;plains;1
5441;7;103;230;land;false;plains;1
5442;142;248;180;land;true;plains;1
5443;244;176;144;land;false;plains;1
5444;240;89;205;land;true;plains;1
5445;133;201;215;land;true;plains;1
5446;4;25;67;land;true;plains;1
5447;106;164;207;land;false;plains;1
5448;153;97;226;land;true;plains;1
5449;67;235;217;land;false;plains;1
5450;77;172;42;land;false;plains;1
5451;17;142;136;land;true;plains;1
5452;39;175;90;land;true;plains;1
5453;10;62;181;land;false;plains;1
5454;116;15;1;land;false;plains;1
5455;219;246;214;land;true;plains;1
5456;158;9;142;land;true;plains;1
5457;144;195;44;land;true;plains;1
5458;246;209;152;land;true;plains;1
5459;21;191;80;land;true;plains;1
5460;59;60;117;land;true;plains;1
5461;113;128;140;land;true;plains;1
5462;162;130;154;land;true;plains;1
5463;141;171;185;land;true;plains;1
5464;210;153;121;land;true;plains;1
5465;118;188;160;land;true;plains;1
5466;225;18;20;land;false;plains;1
5467;202;160;196;land;true;plains;1
5468;3;159;150;land;false;plains;1
5469;226;94;14;land;false;plains;1
5470;87;50;39;land;true;plains;1
5471;39;158;121;land;true;plains;1
5472;49;23;115;land;false;plains;1
5473;32;218;92;land;true;plains;1
5474;115;254;48;land;true;plains;1
5475;200;174;243;land;true;plains;1
5476;35;201;197;land;true;plains;1
5477;158;17;217;land;true;plains;1
5478;107;43;214;land;false;plains;1
5479;231;228;12;land;true;plains;1
5480;75;138;15;land;true;plains;1
5481;44;230;124;land;true;plains;1
5482;227;205;84;land;true;plains;1
5483;40;218;81;land;false;plains;1
5484;189;60;49;land;true;plains;1
5485;142;25;109;land;true;plains;1
5486;245;212;211;land;false;plains;1
5487;67;127;114;land;false;plains;1
5488;137;192;228;land;true;plains;1
5489;91;146;191;land;false;plains;1
5490;246;30;62;land;true;plains;1
5491;182;170;225;land;true;plains;1
5492;167;253;225;land;false;plains;1
5493;128;225;5;land;false;plains;1
5494;192;22;63;land;true;plains;1
5495;242;112;114;land;true;plains;1
5496;229;108;209;land;true;plains;1
5497;203;182;110;land;false;plains;1
5498;128;235;142;land;false;plains;1
5499;159;143;102;land;true;plains;1
5500;148;72;94;land;false;plains;1
5501;117;82;1;land;true;plains;1
5502;138;59;224;land;false;plains;1
5503;84;166;204;land;true;plains;1
5504;183;76;116;land;false;plains;1
5505;2;127;137;land;true;plains;1
5506;251;221;34;land;true;plains;1
5507;184;180;120;land;true;plains;1
5508;171;151;6;land;true;plains;1
5509;215;134;200;land;false;plains;1
5510;72;95;96;land;false;plains;1
5511;7;33;137;land;true;plains;1
5512;211;12;71;land;true;plains;1
5513;193;220;153;land;true;plains;1
5514;88;3;188;land;true;plains;1
5515;11;194;247;land;true;plains;1
5516;149;123;185;land;true;plains;1
5517;161;195;21;land;true;plains;1
5518;229;215;165;land;false;plains;1
5519;182;87;201;land;false;plains;1
5520;3;6;87;land;true;plains;1
5521;230;1;223;land;true;plains;1
5522;98;102;87;land;false;plains;1
5523;28;224;242;land;true;plains;1
5524;83;9;122;land;false;plains;1
5525;47;165;192;land;false;plains;1
5526;60;56;115;land;true;plains;1
5527;239;22;135;land;false;plains;1
5528;237;110;31;land;true;plains;1
5529;122;188;4;land;false;plains;1
5530;143;2;177;land;false;plains;1
5531;67;218;18;land;true;plains;1
5532;169;190;127;land;true;plains;1
5533;73;104;101;land;true;plains;1
5534;83;234;54;land;true;plains;1
5535;161;34;199;land;false;plains;1
5536;70;226;184;land;false;plains;1
5537;16;183;19;land;true;plains;1
5538;228;67;207;land;true;plains;1
5539;191;111;118;land;true;plains;1
5540;120;22;146;land;true;plains;1
5541;184;245;108;land;true;plains;1
5542;232;229;234;land;true;plains;1
5543;210;122;129;land;false;plains;1
5544;173;62;142;land;true;plains;1
5545;86;116;96;land;false;plains;1
5546;78;4;44;land;true;plains;1
5547;113;242;34;land;false;plains;1
5548;17;107;234;land;true;plains;1
5549;144;55;176;land;true;plains;1
5550;135;77;51;land;false;plains;1
5551;241;245;238;land;true;plains;1
5552;235;146;59;land;false;plains;1
5553;230;231;137;land;true;plains;1
5554;251;82;166;land;true;plains;1
5555;147;175;168;land;false;plains;1
5556;140;252;76;land;false;plains;1
5557;8;139;13;land;false;plains;1
5558;190;170;75;land;false;plains;1
5559;62;46;125;land;false;plains;1
5560;90;175;159;land;false;plains;1
5561;51;114;157;land;true;plains;1
5562;55;3;177;land;true;plains;1
5563;3;210;237;land;true;plains;1
5564;13;137;122;land;false;plains;1
5565;59;211;209;land;true;plains;1
5566;151;139;212;land;false;plains;1
5567;78;146;174;land;false;plains;1
5568;36;15;250;land;false;plains;1
5569;177;130;114;land;false;plains;1
5570;158;68;34;land;false;plains;1
5571;192;176;71;land;false;plains;1
5572;202;20;15;land;false;plains;1
5573;71;19;160;land;false;plains;1
5574;167;150;73;land;false;plains;1
5575;166;49;85;land;false;plains;1
5576;21;39;31;land;false;plains;1
5577;103;5;159;land;false;plains;1
5578;6;119;7;land;false;plains;1
5579;38;41;141;land;false;plains;1
5580;98;169;87;land;false;plains;1
5581;164;81;14;land;false;plains;1
5582;76;142;70;land;false;plains;1
5583;110;206;95;land;false;plains;1
5584;249;84;117;land;false;plains;1
5585;199;41;78;land;false;plains;1
5586;218;114;219;land;false;plains;1
5587;54;174;244;land;false;plains;1
5588;143;61;227;land;false;plains;1
5589;202;236;70;land;false;plains;1
5590;61;57;49;land;false;plains;1
5591;114;139;129;land;false;plains;1
5592;218;171;126;land;false;plains;1
5593;184;82;21;land;false;plains;1
5594;76;215;25;land;false;plains;1
5595;196;187;233;land;false;plains;1
5596;219;208;111;land;false;plains;1
5597;142;232;226;land;true;plains;1
5598;82;154;56;land;false;plains;1
5599;113;100;179;land;false;plains;1
5600;74;112;42;land;false;plains;1
5601;105;53;87;land;false;plains;1
5602;45;25;207;land;false;plains;1
5603;178;193;42;land;false;plains;1
5604;4;225;111;land;true;plains;1
5605;203;62;5;land;false;plains;1
5606;39;53;164;land;true;plains;1
5607;224;244;21;land;false;plains;1
5608;2;187;136;land;true;plains;1
5609;214;67;170;land;false;plains;1
5610;88;62;213;land;false;plains;1
5611;245;93;114;land;true;plains;1
5612;16;183;149;land;false;plains;1
5613;211;202;91;land;false;plains;1
5614;223;228;83;land;false;plains;1
5615;115;26;33;land;false;plains;1
5616;152;222;155;land;false;plains;1
5617;100;46;231;land;false;plains;1
5618;251;13;228;land;false;plains;1
5619;222;14;252;land;false;plains;1
5620;130;47;109;land;false;plains;1
5621;72;126;80;land;false;plains;1
5622;35;175;187;land;false;plains;1
5623;64;36;71;land;false;plains;1
5624;133;194;40;land;false;plains;1
5625;15;205;245;land;false;plains;1
5626;218;64;102;land;false;plains;1
5627;196;46;25;land;false;plains;1
5628;189;245;39;land;false;plains;1
5629;143;184;70;land;false;plains;1
5630;72;233;252;land;false;plains;1
5631;112;3;155;land;false;plains;1
5632;39;254;39;land;false;plains;1
5633;64;97;84;land;false;plains;1
5634;255;172;174;land;false;plains;1
5635;213;250;91;land;false;plains;1
5636;190;147;158;land;false;plains;1
5637;202;151;95;land;false;plains;1
5638;15;206;171;land;false;plains;1
5639;169;29;57;land;false;plains;1
5640;195;193;219;land;true;plains;1
5641;149;69;38;land;false;plains;1
5642;99;189;195;land;false;plains;1
5643;178;123;19;land;true;plains;1
5644;168;227;226;land;false;plains;1
5645;200;108;72;land;false;plains;1
5646;139;106;22;land;false;plains;1
5647;80;40;183;land;false;plains;1
5648;137;218;79;land;false;plains;1
5649;162;173;43;land;false;plains;1
5650;243;178;147;land;false;plains;1
5651;20;213;98;land;false;plains;1
5652;58;229;20;land;false;plains;1
5653;112;47;99;land;false;plains;1
5654;27;246;135;land;false;plains;1
5655;86;21;93;land;false;plains;1
5656;104;213;161;land;true;plains;1
5657;220;25;204;land;false;plains;1
5658;188;144;37;land;false;plains;1
5659;255;157;211;land;false;plains;1
5660;235;97;9;land;false;plains;1
5661;121;110;70;land;false;plains;1
5662;94;178;51;land;false;plains;1
5663;232;242;116;land;false;plains;1
5664;46;186;160;land;false;plains;1
5665;243;159;222;land;false;plains;1
5666;24;120;0;land;false;plains;1
5667;198;18;19;land;false;plains;1
5668;164;105;98;land;false;plains;1
5669;254;68;10;land;false;plains;1
5670;95;226;231;land;false;plains;1
5671;25;66;211;land;false;plains;1
5672;202;205;214;land;false;plains;1
5673;150;230;250;land;false;plains;1
5674;149;22;125;land;false;plains;1
5675;107;108;24;land;false;plains;1
5676;178;207;160;land;true;plains;1
5677;172;103;11;land;false;plains;1
5678;1;102;188;land;false;plains;1
5679;26;71;105;land;false;plains;1
5680;115;239;189;land;false;plains;1
5681;65;31;96;land;false;plains;1
5682;31;25;139;land;true;plains;1
5683;37;156;221;land;false;plains;1
5684;140;150;103;land;false;plains;1
5685;208;213;99;land;false;plains;1
5686;215;48;4;land;false;plains;1
5687;119;167;48;land;false;plains;1
5688;237;121;215;land;false;plains;1
5689;171;78;252;land;false;plains;1
5690;228;35;210;land;false;plains;1
5691;198;97;110;land;false;plains;1
5692;13;42;134;land;false;plains;1
5693;231;69;146;land;false;plains;1
5694;115;199;19;land;false;plains;1
5695;167;102;14;land;false;plains;1
5696;90;163;160;land;false;plains;1
5697;68;113;168;land;true;plains;1
5698;205;231;11;land;true;plains;1
5699;124;255;82;land;true;plains;1
5700;159;144;92;land;false;plains;1
5701;201;239;221;land;true;plains;1
5702;51;22;159;land;false;plains;1
5703;255;211;15;land;false;plains;1
5704;99;131;115;land;false;plains;1
5705;120;137;157;land;false;plains;1
5706;222;157;159;land;false;plains;1
5707;233;35;19;land;false;plains;1
5708;103;173;215;land;false;plains;1
5709;47;91;137;land;true;plains;1
5710;136;143;198;land;false;plains;1
5711;138;221;192;land;true;plains;1
5712;211;217;100;land;false;plains;1
5713;43;13;0;land;false;plains;1
5714;212;95;15;land;false;plains;1
5715;107;15;121;land;false;plains;1
5716;234;38;5;land;false;plains;1
5717;143;59;68;land;false;plains;1
5718;170;149;24;land;false;plains;1
5719;114;109;8;land;true;plains;1
5720;199;110;97;land;false;plains;1
5721;81;224;177;land;false;plains;1
5722;73;244;107;land;false;plains;1
5723;188;232;87;land;false;plains;1
5724;21;184;100;land;false;plains;1
5725;26;25;96;land;false;plains;1
5726;195;157;207;land;false;plains;1
5727;117;217;27;land;true;plains;1
5728;89;209;107;land;true;plains;1
5729;109;14;174;land;false;plains;1
5730;140;124;222;land;true;plains;1
5731;231;68;22;land;false;plains;1
5732;37;199;18;land;true;plains;1
5733;167;93;65;land;false;plains;1
5734;18;128;105;land;false;plains;1
5735;167;162;26;land;false;plains;1
5736;166;204;33;land;true;plains;1
5737;81;182;138;land;false;plains;1
5738;182;187;26;land;false;plains;1
5739;199;227;244;land;true;plains;1
5740;145;218;82;land;false;plains;1
5741;244;227;42;land;false;plains;1
5742;250;42;137;land;false;plains;1
5743;106;62;136;land;false;plains;1
5744;144;246;108;land;false;plains;1
5745;199;133;194;land;false;plains;1
5746;151;45;101;land;false;plains;1
5747;104;170;109;land;false;plains;1
5748;66;155;7;land;false;plains;1
5749;131;86;84;land;false;plains;1
5750;10;68;169;land;false;plains;1
5751;119;185;178;land;true;plains;1
5752;69;63;99;land;false;plains;1
5753;239;228;143;land;false;plains;1
5754;8;76;217;land;false;plains;1
5755;73;68;243;land;true;plains;1
5756;215;144;81;land;false;plains;1
5757;110;203;67;land;false;plains;1
5758;253;159;176;land;true;plains;1
5759;80;169;217;land;false;plains;1
5760;193;181;8;land;true;plains;1
5761;35;142;32;land;false;plains;1
5762;149;161;193;land;false;plains;1
5763;253;199;26;land;true;plains;1
5764;44;25;64;land;false;plains;1
5765;9;232;28;land;false;plains;1
5766;253;121;248;land;false;plains;1
5767;79;197;110;land;false;plains;1
5768;34;193;70;land;false;plains;1
5769;240;96;8;land;false;plains;1
5770;120;101;95;land;false;plains;1
5771;200;81;190;land;false;plains;1
5772;179;139;36;land;false;plains;1
5773;245;130;186;land;false;plains;1
5774;52;242;249;land;false;plains;1
5775;129;175;124;land;false;plains;1
5776;63;239;192;land;false;plains;1
5777;189;61;243;land;false;plains;1
5778;71;57;21;land;false;plains;1
5779;98;58;135;land;false;plains;1
5780;94;54;18;land;false;plains;1
5781;26;194;176;land;false;plains;1
5782;223;193;61;land;false;plains;1
5783;173;42;244;land;false;plains;1
5784;44;232;147;land;false;plains;1
5785;75;231;55;land;false;plains;1
5786;210;109;116;land;false;plains;1
5787;40;176;83;land;false;plains;1
5788;132;114;170;land;false;plains;1
5789;10;67;57;land;false;plains;1
5790;224;151;254;land;false;plains;1
5791;159;210;96;land;false;plains;1
5792;30;146;206;land;true;plains;1
5793;13;213;96;land;false;plains;1
5794;177;242;67;land;true;plains;1
5795;56;245;171;land;false;plains;1
5796;254;168;139;land;false;plains;1
5797;62;24;138;land;false;plains;1
5798;170;98;154;land;false;plains;1
5799;225;67;237;land;false;plains;1
5800;119;148;138;land;true;plains;1
5801;146;73;125;land;false;plains;1
5802;62;129;72;land;false;plains;1
5803;154;97;196;land;false;plains;1
5804;198;231;194;land;false;plains;1
5805;16;18;208;land;false;plains;1
5806;112;153;59;land;true;plains;1
5807;209;211;165;land;false;plains;1
5808;14;42;218;land;false;plains;1
5809;252;153;138;land;true;plains;1
5810;88;62;178;land;false;plains;1
5811;154;217;0;land;false;plains;1
5812;130;186;54;land;false;plains;1
5813;116;217;174;land;false;plains;1
5814;132;39;13;land;false;plains;1
5815;97;151;203;land;false;plains;1
5816;139;249;203;land;false;plains;1
5817;67;91;121;land;false;plains;1
5818;132;172;216;land;false;plains;1
5819;84;89;93;land;true;plains;1
5820;30;56;118;land;false;plains;1
5821;132;14;118;land;false;plains;1
5822;211;211;45;land;false;plains;1
5823;158;72;41;land;false;plains;1
5824;71;65;25;land;false;plains;1
5825;202;164;84;land;false;plains;1
5826;140;88;17;land;false;plains;1
5827;149;154;200;land;false;plains;1
5828;4;121;156;land;false;plains;1
5829;80;20;222;land;false;plains;1
5830;14;80;22;land;false;plains;1
5831;219;136;29;land;false;plains;1
5832;41;185;250;land;false;plains;1
5833;12;21;251;land;false;plains;1
5834;6;184;41;land;false;plains;1
5835;191;127;5;land;false;plains;1
5836;11;245;36;land;true;plains;1
5837;13;175;26;land;false;plains;1
5838;72;56;125;land;false;plains;1
5839;191;185;198;land;false;plains;1
5840;27;203;3;land;false;plains;1
5841;218;139;138;land;false;plains;1
5842;123;208;1;land;false;plains;1
5843;215;68;161;land;false;plains;1
5844;145;203;234;land;false;plains;1
5845;28;210;173;land;false;plains;1
5846;25;127;96;land;false;plains;1
5847;73;243;202;land;true;plains;1
5848;180;112;152;land;false;plains;1
5849;162;57;197;land;false;plains;1
5850;225;238;135;land;false;plains;1
5851;110;55;22;land;false;plains;1
5852;98;165;56;land;false;plains;1
5853;206;168;198;land;false;plains;1
5854;92;202;8;land;false;plains;1
5855;11;16;226;land;false;plains;1
5856;199;54;202;land;false;plains;1
5857;228;81;179;land;false;plains;1
5858;202;246;66;land;false;plains;1
5859;126;144;200;land;true;plains;1
5860;15;118;100;land;false;plains;1
5861;147;46;172;land;false;plains;1
5862;181;181;3;land;false;plains;1
5863;213;95;247;land;false;plains;1
5864;229;48;84;land;false;plains;1
5865;213;5;176;land;false;plains;1
5866;143;142;188;land;false;plains;1
5867;188;241;48;land;false;plains;1
5868;178;6;74;land;false;plains;1
5869;106;105;178;land;false;plains;1
5870;221;82;222;land;false;plains;1
5871;3;67;59;land;false;plains;1
5872;115;219;153;land;true;plains;1
5873;87;240;90;land;false;plains;1
5874;76;181;83;land;false;plains;1
5875;255;2;113;land;false;plains;1
5876;52;206;34;land;false;plains;1
5877;99;230;235;land;false;plains;1
5878;248;239;15;land;false;plains;1
5879;37;192;180;land;false;plains;1
5880;250;130;92;land;false;plains;1
5881;244;238;45;land;false;plains;1
5882;143;244;153;land;false;plains;1
5883;84;181;25;land;false;plains;1
5884;77;3;78;land;false;plains;1
5885;115;158;135;land;false;plains;1
5886;51;55;118;land;false;plains;1
5887;146;19;132;land;false;plains;1
5888;125;23;15;land;false;plains;1
5889;75;83;68;land;false;plains;1
5890;109;241;49;land;false;plains;1
5891;229;156;94;land;false;plains;1
5892;100;28;195;land;false;plains;1
5893;183;146;187;land;false;plains;1
5894;88;150;136;land;false;plains;1
5895;5;142;42;land;false;plains;1
5896;59;183;2;land;false;plains;1
5897;205;251;27;land;false;plains;1
5898;237;6;76;land;false;plains;1
5899;166;24;176;land;false;plains;1
5900;106;52;245;land;false;plains;1
5901;55;202;196;land;true;plains;1
5902;177;53;224;land;false;plains;1
5903;199;11;72;land;false;plains;1
5904;38;64;24;land;false;plains;1
5905;13;98;212;land;false;plains;1
5906;214;238;77;land;true;plains;1
5907;108;112;181;land;false;plains;1
5908;28;220;91;land;false;plains;1
5909;250;8;4;land;false;plains;1
5910;60;104;95;land;false;plains;1
5911;74;91;49;land;false;plains;1
5912;210;224;25;land;false;plains;1
5913;164;34;166;land;false;plains;1
5914;176;120;153;land;true;plains;1
5915;28;87;235;land;false;plains;1
5916;71;195;93;land;false;plains;1
5917;243;184;191;land;false;plains;1
5918;46;24;69;land;true;plains;1
5919;106;64;99;land;true;plains;1
5920;113;79;156;land;false;plains;1
5921;35;22;222;land;false;plains;1
5922;222;205;40;land;false;plains;1
5923;220;118;101;land;false;plains;1
5924;82;148;22;land;false;plains;1
5925;35;249;145;land;false;plains;1
5926;158;242;26;land;false;plains;1
5927;41;68;159;land;true;plains;1
5928;91;51;134;land;false;plains;1
5929;207;7;249;land;false;plains;1
5930;80;174;179;land;false;plains;1
5931;252;159;153;land;false;plains;1
5932;169;219;197;land;false;plains;1
5933;112;111;42;land;false;plains;1
5934;28;72;62;land;false;plains;1
5935;126;185;153;land;false;plains;1
5936;65;21;116;land;true;plains;1
5937;23;169;33;land;false;plains;1
5938;130;59;61;land;true;plains;1
5939;97;145;201;land;false;plains;1
5940;203;190;28;land;false;plains;1
5941;91;94;13;land;false;plains;1
5942;70;180;196;land;true;plains;1
5943;229;243;33;land;false;plains;1
5944;80;130;177;land;false;plains;1
5945;125;236;79;land;true;plains;1
